APB_PERF_METRIC scope=server TickMs:0.024 MaxStepMs:0.815 FPS:59.994 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.028 MaxStepMs:0.829 FPS:59.996 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.788 FPS:59.992 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.843 FPS:60.015 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.598 FPS:59.994 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.029 MaxStepMs:0.857 FPS:60.000 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.027 MaxStepMs:0.899 FPS:59.986 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.803 FPS:60.003 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.030 MaxStepMs:0.939 FPS:59.999 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.029 MaxStepMs:0.938 FPS:59.989 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.025 MaxStepMs:0.738 FPS:59.989 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.799 FPS:59.988 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.029 MaxStepMs:0.881 FPS:59.999 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.021 MaxStepMs:0.612 FPS:59.686 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.026 MaxStepMs:0.872 FPS:60.007 missed_authoritative_steps:0 corrections:0
APB_PERF_METRIC scope=server TickMs:0.022 MaxStepMs:0.649 FPS:59.997 missed_authoritative_steps:0 corrections:0
